observed_on,user_name,url,latitude,longitude,private_latitude,private_longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_order_name,taxon_suborder_name,taxon_family_name,taxon_genus_name,taxon_species_name,field:2x4 odonate survey unit,field:count,,,,
2025-06-11,,https://www.inaturalist.org/observations/290469455,35.95452963,-82.70616869,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,24SW06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290520488,35.95439068,-82.70633639,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,24BG06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290526728,35.95461394,-82.70593251,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,24SW06/11/25-1,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290471134,35.95506809,-82.70563225,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24WD06/11/25-3,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290490227,35.9547067,-82.7071451,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24WD06/11/25-3,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290490241,35.95555443,-82.70493223,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24WD06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290526722,35.95423475,-82.70643028,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,24BG06/11/25-1,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290526729,35.95416229,-82.70649789,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,24SW06/11/25-1,1,,,,
2025-06-15,,https://www.inaturalist.org/observations/289987406,35.95477302,-82.70586223,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,24LCC06/06/25-1,1,,,,
2025-06-15,,https://www.inaturalist.org/observations/289987425,35.95482289,-82.70593155,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24LCC06/06/25-2,5,,,,
2025-07-17,,https://www.inaturalist.org/observations/298812484,35.50049586,-82.59934338,,,Buncombe,North Carolina,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,24BC07/16/25-1,1,,,,
2025-08-04,,https://www.inaturalist.org/observations/304363070,35.501718,-82.593936,,,Buncombe,North Carolina,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,24BC08/04/25-2,2,,,,
,,,,,,,,,,,,,,,,,635,,,,
